"Prev.Length","Match.Score","Prev.Type","Tile.Size","Browse.Time"
70,78,"TT",0.2,9.64650696542957
60,87,"TT",0.2,9.16529819075153
70,87,"TT",0.2,11.5117483569199
65,82,"TT",0.2,10.793190549274
60,78,"TT",0.2,11.3190528510225
70,78,"TT",0.2,11.8972541511183
60,87,"TT",0.2,11.4364872156369
70,87,"TT",0.2,12.5981473971153
65,82,"TT",0.2,11.9640232426863
60,78,"TT",0.2,11.1192784182518
70,78,"TT",0.2,10.788395023447
60,87,"TT",0.2,12.1716465031438
70,87,"TT",0.2,10.9632260001919
65,82,"TT",0.2,10.3954039177906
60,78,"TT",0.2,11.0828443796979
70,78,"TT",0.2,10.8065931731964
60,87,"TT",0.2,13.3445688334216
70,87,"TT",0.2,10.836845989549
65,82,"TT",0.2,10.4401895131422
60,78,"TT",0.2,10.6463400974843
70,78,"TT",0.2,10.2457516525117
60,87,"TT",0.2,10.2896883425267
70,87,"TT",0.2,9.99631446182345
65,82,"TT",0.2,11.700651968538
60,78,"TT",0.2,11.2784228606679
70,78,"TT",0.2,10.7441288758962
60,87,"TT",0.2,10.8000152840103
70,87,"TT",0.2,11.0159924135409
65,82,"TT",0.2,8.71609232668017
60,78,"TT",0.2,12.9793738994135
70,78,"TT",0.2,9.05220948305259
60,87,"TT",0.2,12.5481404174966
70,87,"TT",0.2,12.3805537902374
65,82,"TT",0.2,10.845512755463
60,78,"TT",0.2,10.1732286046711
70,78,"TT",0.2,11.1281944705245
60,87,"TT",0.2,11.8499981249995
70,87,"TT",0.2,11.2464001544048
65,82,"TT",0.2,11.3990370429836
60,78,"TT",0.2,11.6163437825345
70,78,"TT",0.2,9.80298734088317
60,87,"TT",0.2,12.0541922278537
70,87,"TT",0.2,10.9187519754667
65,82,"TT",0.2,11.7485382973452
60,78,"TT",0.2,13.5572129027005
70,78,"TT",0.2,11.8125009151852
60,87,"TT",0.2,12.7327241787822
70,87,"TT",0.2,10.4185252687645
65,82,"TT",0.2,10.3134977171561
60,78,"TT",0.2,10.3084902005825
70,78,"TT",0.2,9.62943092213501
60,87,"TT",0.2,10.2881570194634
70,87,"TT",0.2,10.7737754023178
65,82,"TT",0.2,11.6960347390555
60,78,"TT",0.2,11.0865306063474
70,78,"TT",0.2,9.68200069292374
60,87,"TT",0.2,10.7212781512121
70,87,"TT",0.2,10.3905701794456
65,82,"TT",0.2,10.4288129341019
60,78,"TT",0.2,11.1154384634828
70,78,"TT",0.2,12.2822632119267
60,87,"TT",0.2,12.206449721702
70,87,"TT",0.2,9.686693049374
65,82,"TT",0.2,10.8368589211772
60,78,"TT",0.2,12.5173457280791
70,78,"TT",0.2,12.4105657572647
60,87,"TT",0.2,10.6196284080216
70,87,"TT",0.2,10.7921439245729
65,82,"TT",0.2,12.3612062692522
60,78,"TT",0.2,12.2847944815911
70,78,"TT",0.2,10.4172289825895
60,87,"TT",0.2,9.55829503232896
70,87,"TT",0.2,11.5482856532037
65,82,"TT",0.2,11.2609000140976
60,78,"TT",0.2,12.1327564018102
70,78,"TT",0.2,10.3966440460269
60,87,"TT",0.2,10.7228873363991
70,87,"TT",0.2,11.0841356557813
65,82,"TT",0.2,12.790290750086
60,78,"TT",0.2,10.4005567677
70,78,"TT",0.2,11.7209376800517
60,87,"TT",0.2,11.3251885915631
70,87,"TT",0.2,11.0917943693114
65,82,"TT",0.2,11.0547168635231
60,78,"TT",0.2,12.6302087693686
70,78,"TT",0.2,10.2818790545297
60,87,"TT",0.2,11.336514252495
70,87,"TT",0.2,12.7003964760282
65,82,"TT",0.2,10.1132904763826
60,78,"TT",0.2,11.9954029754357
70,78,"TT",0.2,10.3904321530107
60,87,"TT",0.2,12.7270543081137
70,87,"TT",0.2,11.3406632176537
65,82,"TT",0.2,12.5782975470318
60,78,"TT",0.2,11.0082652929087
70,78,"TT",0.2,10.0798812676839
60,87,"TT",0.2,10.3075350407329
70,87,"TT",0.2,11.1016183198195
65,82,"TT",0.2,11.0445928890255
60,78,"TT",0.2,10.5069980113094
70,78,"TT",0.2,11.1136001305001
60,87,"TT",0.2,9.9466733967388
70,87,"TT",0.2,12.5626452266382
65,82,"TT",0.2,12.1577082924796
60,78,"TT",0.2,11.488619526759
70,78,"TT",0.2,8.56385953475782
60,87,"TT",0.2,12.8620732774147
70,87,"TT",0.2,11.9648218444088
65,82,"TT",0.2,11.3250987590414
60,78,"TT",0.2,10.9697112620251
70,78,"TT",0.2,11.1021390539233
60,87,"TT",0.2,11.9435674088348
70,87,"TT",0.2,12.598505548546
65,82,"TT",0.2,12.5041824710396
60,78,"TT",0.2,11.9631799504608
70,78,"TT",0.2,9.91751001847398
60,87,"TT",0.2,12.0565140679373
70,87,"TT",0.2,10.5047837774619
65,82,"TT",0.2,10.6243497154414
60,78,"TT",0.2,11.4936085779139
70,78,"TT",0.2,10.0035208955687
60,87,"TT",0.2,11.1733279044253
70,87,"TT",0.2,12.0241764122404
65,82,"TT",0.2,12.1290508034598
60,78,"TT",0.2,10.1645563233166
70,78,"TT",0.2,11.3047227888716
60,87,"TT",0.2,11.6439901847303
70,87,"TT",0.2,10.460924199019
65,82,"TT",0.2,10.2594581125837
60,78,"TT",0.2,10.6510011519133
70,78,"TT",0.2,9.93265334074293
60,87,"TT",0.2,11.9928851397381
70,87,"TT",0.2,11.5703192750071
65,82,"TT",0.2,8.71642448539699
60,78,"TT",0.2,11.5494559555389
70,78,"TT",0.2,10.2936026762919
60,87,"TT",0.2,11.0763323028932
70,87,"TT",0.2,10.5498371958667
65,82,"TT",0.2,9.67099321111252
60,78,"TT",0.2,11.1047562251748
70,78,"TT",0.2,10.8982777753605
60,87,"TT",0.2,10.5789273302616
70,87,"TT",0.2,12.063717664006
65,82,"TT",0.2,10.3070169487868
60,78,"TT",0.2,12.5227395728695
70,78,"TT",0.2,12.5058067105008
60,87,"TT",0.2,10.9421002966801
70,87,"TT",0.2,11.0267595349848
65,82,"TT",0.2,11.4764778233796
60,78,"TT",0.2,11.7183978099292
70,78,"TT",0.2,11.3386339688107
60,87,"TT",0.2,12.319052776565
70,87,"TT",0.2,11.7097131985288
65,82,"TT",0.2,12.2052939710924
60,78,"TT",0.2,11.6468966444249
70,78,"TT",0.2,11.4868139500036
60,87,"TT",0.2,11.8483650650597
70,87,"TT",0.2,10.6581730446179
65,82,"TT",0.2,9.97536647975259
60,78,"TT",0.2,12.4990961644686
70,78,"TT",0.2,10.5229905698676
60,87,"TT",0.2,12.0689939995007
70,87,"TT",0.2,13.6853625760696
65,82,"TT",0.2,9.23212372340429
60,78,"TT",0.2,11.8800985190043
70,78,"TT",0.2,12.100566461039
60,87,"TT",0.2,10.1315841117929
70,87,"TT",0.2,9.4580618890735
65,82,"TT",0.2,11.2953411936624
60,78,"TT",0.2,11.6220467875434
70,78,"TT",0.2,12.5029098207559
60,87,"TT",0.2,11.674896265967
70,87,"TT",0.2,11.6768530603239
65,82,"TT",0.2,11.1186936593955
60,78,"TT",0.2,13.6177215242375
70,78,"TT",0.2,10.3315877972772
60,87,"TT",0.2,11.4007375738697
70,87,"TT",0.2,11.8887276517967
65,82,"TT",0.2,10.3860248470767
60,78,"TT",0.2,10.7693520424444
70,78,"TT",0.2,9.57039952836865
60,87,"TT",0.2,12.3208195980649
70,87,"TT",0.2,12.1779754653376
65,82,"TT",0.2,7.77737076389503
60,78,"TT",0.2,11.5246498462408
70,78,"TT",0.2,10.2173188402777
60,87,"TT",0.2,12.6638969422673
70,87,"TT",0.2,10.5926473106423
65,82,"TT",0.2,9.30317215988848
60,78,"TT",0.2,11.5603199821481
70,78,"TT",0.2,9.70884283056353
60,87,"TT",0.2,11.9638748518699
70,87,"TT",0.2,12.4246792563173
65,82,"TT",0.2,10.4902394394864
60,78,"TT",0.2,11.1563117908278
70,78,"TT",0.2,10.8184688911876
60,87,"TT",0.2,12.6887124031805
70,87,"TT",0.2,11.3332014316413
65,82,"TT",0.2,12.7226898083942
60,78,"TT",0.2,10.2394823801082
70,78,"TT",0.2,10.5352729259885
60,87,"TT",0.2,10.0646482674007
70,87,"TT",0.2,11.9000191909989
65,82,"TT",0.2,10.6529366469469
60,78,"TT",0.2,10.47164552329
70,78,"TT",0.2,12.2370209877348
60,87,"TT",0.2,11.0466058668099
70,87,"TT",0.2,12.9351984139094
65,82,"TT",0.2,11.2347484403372
60,78,"TT",0.2,11.5951762862882
70,78,"TT",0.2,11.2059728773668
60,87,"TT",0.2,11.0410129540084
70,87,"TT",0.2,12.5106954174111
65,82,"TT",0.2,13.0339897265137
60,78,"TT",0.2,12.4581336682503
70,78,"TT",0.2,9.30124097869412
60,87,"TT",0.2,11.8898724895975
70,87,"TT",0.2,12.1047886496984
65,82,"TT",0.2,9.43825742717635
60,78,"TT",0.2,9.46772918138245
70,78,"TT",0.2,11.7907669146832
60,87,"TT",0.2,12.1093055795181
70,87,"TT",0.2,10.396319934321
65,82,"TT",0.2,10.3278819414454
60,78,"TT",0.2,12.0899865345068
70,78,"TT",0.2,9.56043772594319
60,87,"TT",0.2,11.5036805188738
70,87,"TT",0.2,10.4791225192931
65,82,"TT",0.2,11.1001863904029
60,78,"TT",0.2,11.0458675361916
70,78,"TT",0.2,11.6606833868622
60,87,"TT",0.2,13.4829362629593
70,87,"TT",0.2,12.3102963273629
65,82,"TT",0.2,10.3393407054361
60,78,"TT",0.2,11.4470762600143
70,78,"TT",0.2,11.7954646207794
60,87,"TT",0.2,12.4358833146457
70,87,"TT",0.2,11.5699978899333
65,82,"TT",0.2,9.45776521463653
60,78,"TT",0.2,10.5451233320258
70,78,"TT",0.2,11.3775409099211
60,87,"TT",0.2,9.62656425792449
70,87,"TT",0.2,11.7730757805652
65,82,"TT",0.2,9.80903482772466
60,78,"TT",0.2,12.7870579449516
70,78,"TT",0.2,10.1300547903462
60,87,"TT",0.2,10.8786340558601
70,87,"TT",0.2,11.966339426385
65,82,"TT",0.2,12.4266660172281
60,78,"TT",0.2,11.611288089008
70,78,"TT",0.2,10.9500177746781
60,87,"TT",0.2,10.476347026776
70,87,"TT",0.2,12.6599561329831
65,82,"TT",0.2,10.517430607889
60,78,"TT",0.2,11.343880831706
70,78,"TT",0.2,10.4622796971467
60,87,"TT",0.2,8.69770781725789
70,87,"TT",0.2,12.1359735489871
65,82,"TT",0.2,12.1674642910659
60,78,"TT",0.2,13.3862945871609
70,78,"TT",0.2,9.15492528800755
60,87,"TT",0.2,10.7599002130189
70,87,"TT",0.2,10.8504234483778
65,82,"TT",0.2,10.6893401359086
60,78,"TT",0.2,10.3095252576648
70,78,"TT",0.2,10.9079959391967
60,87,"TT",0.2,12.8110071396722
70,87,"TT",0.2,10.8483445017696
65,82,"TT",0.2,10.7208801266684
60,78,"TT",0.2,10.5683074523011
70,78,"TT",0.2,8.64574234759287
60,87,"TT",0.2,11.1201403554322
70,87,"TT",0.2,10.859118810032
65,82,"TT",0.2,10.3930565465975
60,78,"TT",0.2,12.37322262309
70,78,"TT",0.2,11.4220665397344
60,87,"TT",0.2,10.3410691903147
70,87,"TT",0.2,11.386836228325
65,82,"TT",0.2,12.5604908822714
60,78,"TT",0.2,12.422883088252
70,78,"TT",0.2,9.0631441991559
60,87,"TT",0.2,9.99826375846237
70,87,"TT",0.2,11.4207766489101
65,82,"TT",0.2,10.4714683808031
60,78,"TT",0.2,11.5446216576278
70,78,"TT",0.2,10.6097561469653
60,87,"TT",0.2,9.17914517959651
70,87,"TT",0.2,11.6048194303985
65,82,"TT",0.2,10.2820466003307
60,78,"TT",0.2,11.7761513024733
70,78,"TT",0.2,9.86109005425386
60,87,"TT",0.2,11.534092559138
70,87,"TT",0.2,9.99028156944863
65,82,"TT",0.2,10.1487170813352
60,78,"TT",0.2,11.6117767636441
70,78,"TT",0.2,11.7159703695526
60,87,"TT",0.2,11.4099171508189
70,87,"TT",0.2,12.9928484558314
65,82,"TT",0.2,12.0918859316971
60,78,"TT",0.2,12.0523965202806
70,78,"TT",0.2,11.145964172592
60,87,"TT",0.2,11.9389544168267
70,87,"TT",0.2,12.1510716495326
65,82,"TT",0.2,12.8649761998489
60,78,"TT",0.2,10.1333654806096
70,78,"TT",0.2,11.8683271298404
60,87,"TT",0.2,9.64870338755516
70,87,"TT",0.2,11.1034076548386
65,82,"TT",0.2,11.506520649412
60,78,"TT",0.2,12.2796104954651
70,78,"TT",0.2,11.7564947047891
60,87,"TT",0.2,10.5885335320099
70,87,"TT",0.2,12.6241378331786
65,82,"TT",0.2,12.7091119194275
60,78,"TT",0.2,10.5484113419457
70,78,"TT",0.2,8.91236537199562
60,87,"TT",0.2,10.7002372611465
70,87,"TT",0.2,11.9621548130301
65,82,"TT",0.2,9.93836352456228
60,78,"TT",0.2,9.96318481916201
70,78,"TT",0.2,10.8730560038432
60,87,"TT",0.2,11.6101256096534
70,87,"TT",0.2,12.084024587594
65,82,"TT",0.2,11.9062202203244
60,78,"TT",0.2,12.7875279730081
70,78,"TT",0.2,10.5038614605922
60,87,"TT",0.2,12.63298223305
70,87,"TT",0.2,12.0370921811675
65,82,"TT",0.2,9.87501688752109
60,78,"TT",0.2,11.7386675801026
70,78,"TT",0.2,12.4891459714997
60,87,"TT",0.2,13.2768808022549
70,87,"TT",0.2,12.3627529177557
65,82,"TT",0.2,10.7611555732847
60,78,"TT",0.2,11.3422798493502
70,78,"TT",0.2,13.2107926525765
60,87,"TT",0.2,10.7708760575856
70,87,"TT",0.2,12.5756221179656
65,82,"TT",0.2,12.005955395019
60,78,"TT",0.2,12.1505984667759
70,78,"TT",0.2,12.0263195804035
60,87,"TT",0.2,9.96224910592537
70,87,"TT",0.2,10.7600724409233
65,82,"TT",0.2,9.5146232162426
60,78,"TT",0.2,10.676569824861
70,78,"TT",0.2,10.4618924315192
60,87,"TT",0.2,12.5253480098924
70,87,"TT",0.2,10.8816930983711
65,82,"TT",0.2,11.482058254698
60,78,"TT",0.2,11.8216051808753
70,78,"TT",0.2,11.0326209442621
60,87,"TT",0.2,10.2062044753357
70,87,"TT",0.2,11.9769438652924
65,82,"TT",0.2,12.6412521192259
60,78,"TT",0.2,12.4452216707289
70,78,"TT",0.2,10.3083738129372
60,87,"TT",0.2,12.1350097261029
70,87,"TT",0.2,11.7570631860288
65,82,"TT",0.2,10.6980983461102
60,78,"TT",0.2,9.23786947092601
70,78,"TT",0.2,11.2249039545172
60,87,"TT",0.2,11.8103987831041
70,87,"TT",0.2,11.5732183751035
65,82,"TT",0.2,9.55143614193157
60,78,"TT",0.2,11.0187971881928
70,78,"TT",0.2,9.09916778209833
60,87,"TT",0.2,11.3948801774894
70,87,"TT",0.2,12.491522260299
65,82,"TT",0.2,9.53690531299166
60,78,"TT",0.2,11.9624559012065
70,78,"TT",0.2,11.4965393099381
60,87,"TT",0.2,12.3934390146956
70,87,"TT",0.2,11.3811082979956
65,82,"TT",0.2,10.9388444341265
60,78,"TT",0.2,12.9773315914414
70,78,"TT",0.2,11.9065036763102
60,87,"TT",0.2,11.9359091033714
70,87,"TT",0.2,10.3316353323833
65,82,"TT",0.2,10.5629477488658
60,78,"TT",0.2,9.43637177773864
70,78,"TT",0.2,11.419564652736
60,87,"TT",0.2,10.0522912824067
70,87,"TT",0.2,12.1682996967235
65,82,"TT",0.2,11.5198083636917
60,78,"TT",0.2,11.8670398418726
70,78,"TT",0.2,8.82257631357173
60,87,"TT",0.2,10.6451565405815
70,87,"TT",0.2,11.7322290444792
65,82,"TT",0.2,9.78786477937392
60,78,"TT",0.2,12.7505237577827
70,78,"TT",0.2,10.936002373169
60,87,"TT",0.2,12.5417084298903
70,87,"TT",0.2,11.5287571822363
65,82,"TT",0.2,11.6320945307309
60,78,"TT",0.2,11.469496615183
70,78,"TT",0.2,10.4099831507927
60,87,"TT",0.2,12.0949621806656
70,87,"TT",0.2,11.6463616810003
65,82,"TT",0.2,10.4168158833674
60,78,"TT",0.2,10.178217139808
70,78,"TT",0.2,10.9296349258856
60,87,"TT",0.2,10.0661347484304
70,87,"TT",0.2,10.9442408024526
65,82,"TT",0.2,9.54692932052219
60,78,"TT",0.2,10.4778567341852
70,78,"TT",0.2,9.99883885037787
60,87,"TT",0.2,10.7703379379916
70,87,"TT",0.2,9.88825187214228
65,82,"TT",0.2,9.48609495967363
60,78,"TT",0.2,10.8021640969375
70,78,"TT",0.2,10.229761488486
60,87,"TT",0.2,11.8933658315452
70,87,"TT",0.2,12.4176987920045
65,82,"TT",0.2,11.0153861439605
60,78,"TT",0.2,12.4320683802779
70,78,"TT",0.2,11.1993545868551
60,87,"TT",0.2,10.8691109766381
70,87,"TT",0.2,12.261010396598
65,82,"TT",0.2,9.57539488667229
60,78,"TT",0.2,11.5480453534114
70,78,"TT",0.2,10.4188739330421
60,87,"TT",0.2,10.282427183476
70,87,"TT",0.2,13.4276886423725
65,82,"TT",0.2,12.4462330548836
