"Prev.Length","Match.Score","Prev.Type","Tile.Size","Browse.Time"
100,83,"AC",0.2,23.1768424981152
85,68,"AC",0.2,14.6419180213511
70,53,"AC",0.2,20.616213789391
100,53,"AC",0.2,18.1732308443428
70,83,"AC",0.2,16.2206388375259
100,83,"AC",0.2,23.0846197895696
85,68,"AC",0.2,17.2661913493262
70,53,"AC",0.2,21.5316342376
100,53,"AC",0.2,19.2577779580111
70,83,"AC",0.2,14.6457186851603
100,83,"AC",0.2,22.7994862788193
85,68,"AC",0.2,15.5703132324628
70,53,"AC",0.2,19.6336083756307
100,53,"AC",0.2,18.6198887650663
70,83,"AC",0.2,15.1807955430047
100,83,"AC",0.2,20.169495656504
85,68,"AC",0.2,16.1237753193503
70,53,"AC",0.2,21.2913004991906
100,53,"AC",0.2,20.8913794698981
70,83,"AC",0.2,13.9321190666557
100,83,"AC",0.2,20.8691133206017
85,68,"AC",0.2,17.3437533664308
70,53,"AC",0.2,21.4651037062346
100,53,"AC",0.2,21.3525030780304
70,83,"AC",0.2,15.5168459258621
100,83,"AC",0.2,22.3097003867372
85,68,"AC",0.2,16.066059993985
70,53,"AC",0.2,19.1913403696212
100,53,"AC",0.2,20.4574741990371
70,83,"AC",0.2,16.8902769540605
100,83,"AC",0.2,21.5082539882687
85,68,"AC",0.2,14.8242314232909
70,53,"AC",0.2,19.888380564051
100,53,"AC",0.2,20.2265794604697
70,83,"AC",0.2,15.4366717562902
100,83,"AC",0.2,22.2537826105574
85,68,"AC",0.2,16.3735629184402
70,53,"AC",0.2,21.1147355467524
100,53,"AC",0.2,17.1910734222855
70,83,"AC",0.2,16.1673905432414
100,83,"AC",0.2,20.9421060703438
85,68,"AC",0.2,16.4768781112159
70,53,"AC",0.2,18.9925635161018
100,53,"AC",0.2,20.0345227678724
70,83,"AC",0.2,14.5617963407532
100,83,"AC",0.2,21.0099153167172
85,68,"AC",0.2,17.0955514120796
70,53,"AC",0.2,19.6636305903593
100,53,"AC",0.2,20.7732658594612
70,83,"AC",0.2,15.2360708516941
100,83,"AC",0.2,22.4327817815195
85,68,"AC",0.2,16.2877501064825
70,53,"AC",0.2,19.8260288294308
100,53,"AC",0.2,21.3075311131984
70,83,"AC",0.2,14.9784659625343
100,83,"AC",0.2,23.2125439194839
85,68,"AC",0.2,16.7890428317762
70,53,"AC",0.2,20.6707264107441
100,53,"AC",0.2,20.4756032782491
70,83,"AC",0.2,14.3468853818714
100,83,"AC",0.2,22.2253905846534
85,68,"AC",0.2,15.8821115251058
70,53,"AC",0.2,20.4978429813452
100,53,"AC",0.2,20.2954136307365
70,83,"AC",0.2,16.4810911442809
100,83,"AC",0.2,22.604555110171
85,68,"AC",0.2,16.3877106256364
70,53,"AC",0.2,19.7337045272883
100,53,"AC",0.2,19.0542721022703
70,83,"AC",0.2,16.4703043038829
100,83,"AC",0.2,21.9431385308122
85,68,"AC",0.2,16.2245980028392
70,53,"AC",0.2,21.6466943562707
100,53,"AC",0.2,21.1125046227577
70,83,"AC",0.2,15.8724293803825
100,83,"AC",0.2,21.4720215125263
85,68,"AC",0.2,16.7774083835695
70,53,"AC",0.2,19.177180646128
100,53,"AC",0.2,20.2290959139473
70,83,"AC",0.2,16.0984410301599
100,83,"AC",0.2,19.5726712886035
85,68,"AC",0.2,15.7393264134327
70,53,"AC",0.2,21.8911029557319
100,53,"AC",0.2,18.9129545886006
70,83,"AC",0.2,15.912388680321
100,83,"AC",0.2,21.8920045742076
85,68,"AC",0.2,16.1502835669362
70,53,"AC",0.2,20.6979286366717
100,53,"AC",0.2,19.8841601883725
70,83,"AC",0.2,15.1055249308044
100,83,"AC",0.2,20.0458356712357
85,68,"AC",0.2,17.2515057948225
70,53,"AC",0.2,19.9137413112111
100,53,"AC",0.2,20.7799567142527
70,83,"AC",0.2,17.876934453774
100,83,"AC",0.2,21.8093491479555
85,68,"AC",0.2,16.3493155254359
70,53,"AC",0.2,21.0994890009223
100,53,"AC",0.2,20.8584856985919
70,83,"AC",0.2,17.8623927753935
100,83,"AC",0.2,22.4454809347101
85,68,"AC",0.2,15.3953386443348
70,53,"AC",0.2,21.2483066499139
100,53,"AC",0.2,18.9337327708025
70,83,"AC",0.2,17.0172737469802
100,83,"AC",0.2,22.0178888625609
85,68,"AC",0.2,17.0079063066496
70,53,"AC",0.2,20.9639865936354
100,53,"AC",0.2,20.2694169923583
70,83,"AC",0.2,15.1731845797378
100,83,"AC",0.2,22.318606654902
85,68,"AC",0.2,17.6360677492151
70,53,"AC",0.2,20.219331362332
100,53,"AC",0.2,19.7634622541498
70,83,"AC",0.2,17.0464007675949
100,83,"AC",0.2,22.4187256576934
85,68,"AC",0.2,17.2335951552779
70,53,"AC",0.2,19.5734172231272
100,53,"AC",0.2,19.8192654598792
70,83,"AC",0.2,15.0635123614806
100,83,"AC",0.2,22.4617243594735
85,68,"AC",0.2,17.9269623805796
70,53,"AC",0.2,19.476555429616
100,53,"AC",0.2,20.614170140078
70,83,"AC",0.2,15.4953197455993
100,83,"AC",0.2,22.8293945944582
85,68,"AC",0.2,16.5834919692457
70,53,"AC",0.2,20.7472956019271
100,53,"AC",0.2,17.9832595653761
70,83,"AC",0.2,16.2866489028594
100,83,"AC",0.2,21.2937178990486
85,68,"AC",0.2,16.518686499428
70,53,"AC",0.2,20.2188691294132
100,53,"AC",0.2,20.5349393786268
70,83,"AC",0.2,15.2396087474082
100,83,"AC",0.2,22.0674010785893
85,68,"AC",0.2,15.808153607308
70,53,"AC",0.2,20.9142853199821
100,53,"AC",0.2,20.763500826359
70,83,"AC",0.2,15.5126409511349
100,83,"AC",0.2,22.2069302176534
85,68,"AC",0.2,16.575337635087
70,53,"AC",0.2,20.6940663776833
100,53,"AC",0.2,18.1368613421215
70,83,"AC",0.2,16.6202757483167
100,83,"AC",0.2,21.6065327879715
85,68,"AC",0.2,15.1712851497854
70,53,"AC",0.2,21.0153741143474
100,53,"AC",0.2,21.1619533343608
70,83,"AC",0.2,16.5588724786695
100,83,"AC",0.2,21.3280401574504
85,68,"AC",0.2,16.8207285129453
70,53,"AC",0.2,20.6106488085836
100,53,"AC",0.2,19.6032885857974
70,83,"AC",0.2,15.9363620480991
100,83,"AC",0.2,21.6501802326911
85,68,"AC",0.2,16.952802829235
70,53,"AC",0.2,19.5316740460838
100,53,"AC",0.2,20.9801408627582
70,83,"AC",0.2,14.7215905342841
100,83,"AC",0.2,22.7480485995673
85,68,"AC",0.2,15.3224322196728
70,53,"AC",0.2,19.9409966451456
100,53,"AC",0.2,19.2533855988682
70,83,"AC",0.2,16.3220399828793
100,83,"AC",0.2,22.6358394939879
85,68,"AC",0.2,16.1794964849836
70,53,"AC",0.2,21.0029227269614
100,53,"AC",0.2,20.6396969205576
70,83,"AC",0.2,14.4075297395078
100,83,"AC",0.2,21.9354052002294
85,68,"AC",0.2,17.6985461180861
70,53,"AC",0.2,18.8476512314051
100,53,"AC",0.2,18.9771901059896
70,83,"AC",0.2,17.5226875096098
100,83,"AC",0.2,20.4456563128638
85,68,"AC",0.2,14.2803831305665
70,53,"AC",0.2,20.6781798080197
100,53,"AC",0.2,22.6567371350014
70,83,"AC",0.2,15.6444437206652
100,83,"AC",0.2,20.0975868624791
85,68,"AC",0.2,16.5384410881177
70,53,"AC",0.2,20.0294270881398
100,53,"AC",0.2,20.1581619819012
70,83,"AC",0.2,15.0382766298625
100,83,"AC",0.2,21.7207620664064
85,68,"AC",0.2,17.4050735156166
70,53,"AC",0.2,22.0885109549064
100,53,"AC",0.2,20.3015422490223
70,83,"AC",0.2,15.8531133936864
100,83,"AC",0.2,22.002182637045
85,68,"AC",0.2,16.1102939384395
70,53,"AC",0.2,20.1801122037884
100,53,"AC",0.2,17.1934139465936
70,83,"AC",0.2,15.7580751378652
100,83,"AC",0.2,21.025262414623
85,68,"AC",0.2,16.9306738871289
70,53,"AC",0.2,22.4082767004477
100,53,"AC",0.2,19.1844102467015
70,83,"AC",0.2,16.2240564924039
100,83,"AC",0.2,21.5668027289554
85,68,"AC",0.2,15.7420206803483
70,53,"AC",0.2,19.7084547043479
100,53,"AC",0.2,20.3707973075538
70,83,"AC",0.2,16.8370864754313
100,83,"AC",0.2,20.9595709340811
85,68,"AC",0.2,15.0493215027853
70,53,"AC",0.2,20.0179521232513
100,53,"AC",0.2,20.334758820798
70,83,"AC",0.2,15.6250296964126
100,83,"AC",0.2,22.6255026343964
85,68,"AC",0.2,15.9199150178131
70,53,"AC",0.2,20.7175343452953
100,53,"AC",0.2,20.5664668889743
70,83,"AC",0.2,13.990011080626
100,83,"AC",0.2,18.5684900310496
85,68,"AC",0.2,16.7078775523326
70,53,"AC",0.2,20.941808925874
100,53,"AC",0.2,19.80390365644
70,83,"AC",0.2,15.9465408136229
100,83,"AC",0.2,19.1895389065381
85,68,"AC",0.2,15.9027458375238
70,53,"AC",0.2,20.2830317836585
100,53,"AC",0.2,21.0342106863619
70,83,"AC",0.2,15.1509302908639
100,83,"AC",0.2,23.1292126749672
85,68,"AC",0.2,16.0241703316595
70,53,"AC",0.2,20.3461407473318
100,53,"AC",0.2,17.9677731187176
70,83,"AC",0.2,17.7989447519204
100,83,"AC",0.2,22.3184921484878
85,68,"AC",0.2,14.9048206184153
70,53,"AC",0.2,20.4457444559394
100,53,"AC",0.2,20.2975130032408
70,83,"AC",0.2,17.3660280877028
100,83,"AC",0.2,22.0390312412563
85,68,"AC",0.2,17.1314607455578
70,53,"AC",0.2,19.4001717023175
100,53,"AC",0.2,19.4073589932359
70,83,"AC",0.2,14.7184967251353
100,83,"AC",0.2,22.3860509807294
85,68,"AC",0.2,16.0475251262516
70,53,"AC",0.2,21.1637296444063
100,53,"AC",0.2,19.0871370148411
70,83,"AC",0.2,15.1396033932622
100,83,"AC",0.2,20.2941115540125
85,68,"AC",0.2,16.5494392882918
70,53,"AC",0.2,20.1971386867611
100,53,"AC",0.2,19.5431216553756
70,83,"AC",0.2,15.6907450785498
100,83,"AC",0.2,20.440682750539
85,68,"AC",0.2,19.813457738872
70,53,"AC",0.2,21.8217043302774
100,53,"AC",0.2,20.4792134377614
70,83,"AC",0.2,16.9038966939936
100,83,"AC",0.2,21.3430715775907
85,68,"AC",0.2,18.2850222173862
70,53,"AC",0.2,21.0698926040143
100,53,"AC",0.2,19.357525976682
70,83,"AC",0.2,14.8058897520757
100,83,"AC",0.2,22.09175988372
85,68,"AC",0.2,16.7222621669848
70,53,"AC",0.2,22.8646918546011
100,53,"AC",0.2,20.0421488734209
70,83,"AC",0.2,15.5637048626946
100,83,"AC",0.2,21.6346654321333
85,68,"AC",0.2,17.1636752461256
70,53,"AC",0.2,20.2455800415256
100,53,"AC",0.2,19.5416345477453
70,83,"AC",0.2,15.6579285300325
100,83,"AC",0.2,23.0459982198695
85,68,"AC",0.2,15.0639087530443
70,53,"AC",0.2,22.8086130240655
100,53,"AC",0.2,20.577801788412
70,83,"AC",0.2,16.2848627428265
100,83,"AC",0.2,22.2096574853166
85,68,"AC",0.2,17.7735680745059
70,53,"AC",0.2,20.8559650055669
100,53,"AC",0.2,20.6205910410308
70,83,"AC",0.2,17.1453906704255
100,83,"AC",0.2,21.8209254088961
85,68,"AC",0.2,17.3997819090433
70,53,"AC",0.2,20.0538302511449
100,53,"AC",0.2,20.3810954699762
70,83,"AC",0.2,16.6732781126716
100,83,"AC",0.2,21.8034476004968
85,68,"AC",0.2,17.0541821511252
70,53,"AC",0.2,21.7693151106741
100,53,"AC",0.2,20.6664611707973
70,83,"AC",0.2,15.402342785625
100,83,"AC",0.2,22.121204726198
85,68,"AC",0.2,14.2721197214395
70,53,"AC",0.2,21.8215743388533
100,53,"AC",0.2,18.9366875686482
70,83,"AC",0.2,14.049861274239
100,83,"AC",0.2,19.9271457377366
85,68,"AC",0.2,16.526762940215
70,53,"AC",0.2,19.5049414833722
100,53,"AC",0.2,20.880205790491
70,83,"AC",0.2,16.1227868293687
100,83,"AC",0.2,22.6149989978721
85,68,"AC",0.2,16.092938038889
70,53,"AC",0.2,20.7570249104835
100,53,"AC",0.2,19.9622630705307
70,83,"AC",0.2,15.3549706114098
100,83,"AC",0.2,21.6498284977955
85,68,"AC",0.2,13.9254593542388
70,53,"AC",0.2,22.1744870893253
100,53,"AC",0.2,19.9001287137653
70,83,"AC",0.2,16.1653476969203
100,83,"AC",0.2,19.9704200842399
85,68,"AC",0.2,15.8268372549125
70,53,"AC",0.2,18.7634453408084
100,53,"AC",0.2,19.6681443414182
70,83,"AC",0.2,15.4454884614867
100,83,"AC",0.2,21.6221044573111
85,68,"AC",0.2,15.4873961638069
70,53,"AC",0.2,19.2819916788616
100,53,"AC",0.2,18.5215191139933
70,83,"AC",0.2,16.9821861361348
100,83,"AC",0.2,20.9581056912573
85,68,"AC",0.2,16.9002590397271
70,53,"AC",0.2,20.0939476631705
100,53,"AC",0.2,18.679468071274
70,83,"AC",0.2,14.6879434752329
100,83,"AC",0.2,22.3246896208783
85,68,"AC",0.2,17.2549015910992
70,53,"AC",0.2,22.3263511603185
100,53,"AC",0.2,19.923411407605
70,83,"AC",0.2,17.6254683808183
100,83,"AC",0.2,22.8151204143999
85,68,"AC",0.2,16.0198932814184
70,53,"AC",0.2,20.9682471474456
100,53,"AC",0.2,20.3247924264521
70,83,"AC",0.2,17.4935706331158
100,83,"AC",0.2,22.3377633149369
85,68,"AC",0.2,15.3883738071012
70,53,"AC",0.2,19.9015904685865
100,53,"AC",0.2,20.2349146488117
70,83,"AC",0.2,16.0206620340302
100,83,"AC",0.2,21.7822101157072
85,68,"AC",0.2,16.2755584373632
70,53,"AC",0.2,19.3174210123748
100,53,"AC",0.2,20.845721965401
70,83,"AC",0.2,13.7525857556176
100,83,"AC",0.2,22.2205819037721
85,68,"AC",0.2,18.0501451796686
70,53,"AC",0.2,21.9960507459284
100,53,"AC",0.2,20.9130966728498
70,83,"AC",0.2,15.4075838086929
100,83,"AC",0.2,20.5390373252762
85,68,"AC",0.2,16.4551359417307
70,53,"AC",0.2,19.4178234711509
100,53,"AC",0.2,20.294953858756
70,83,"AC",0.2,16.623154431082
100,83,"AC",0.2,23.5521320784466
85,68,"AC",0.2,16.7163478990915
70,53,"AC",0.2,20.672407662168
100,53,"AC",0.2,20.4325418536106
70,83,"AC",0.2,16.8278274558486
100,83,"AC",0.2,20.4676487189572
85,68,"AC",0.2,17.3386669743608
70,53,"AC",0.2,18.6195028520812
100,53,"AC",0.2,18.8260004211871
70,83,"AC",0.2,18.5952058282205
100,83,"AC",0.2,20.8935678467824
85,68,"AC",0.2,17.6523724725619
70,53,"AC",0.2,20.5301187574727
100,53,"AC",0.2,20.262219690126
70,83,"AC",0.2,14.2760232073424
100,83,"AC",0.2,21.6823692267715
85,68,"AC",0.2,16.0717804381342
70,53,"AC",0.2,19.249284334435
100,53,"AC",0.2,19.4316272505508
70,83,"AC",0.2,15.6629169041965
100,83,"AC",0.2,21.6357294366796
85,68,"AC",0.2,15.6175228592844
70,53,"AC",0.2,18.4352231849058
100,53,"AC",0.2,21.4552987699041
70,83,"AC",0.2,15.7946963064344
100,83,"AC",0.2,20.7887394853806
85,68,"AC",0.2,16.2223313371098
70,53,"AC",0.2,21.7730239135317
100,53,"AC",0.2,19.3054776873461
70,83,"AC",0.2,15.9401453180333
100,83,"AC",0.2,21.9284164815749
85,68,"AC",0.2,15.4862839945716
70,53,"AC",0.2,22.2394763987351
100,53,"AC",0.2,20.2298535631219
70,83,"AC",0.2,16.2170689860882
100,83,"AC",0.2,22.6931291517625
85,68,"AC",0.2,15.7769421077148
70,53,"AC",0.2,20.361040905743
100,53,"AC",0.2,18.4915114671681
70,83,"AC",0.2,16.4477552693895
100,83,"AC",0.2,20.9117985654791
85,68,"AC",0.2,17.5501808814879
70,53,"AC",0.2,21.6127297960479
100,53,"AC",0.2,20.1946351369672
70,83,"AC",0.2,16.6630925288854
100,83,"AC",0.2,20.7771370483042
85,68,"AC",0.2,16.8481163051511
70,53,"AC",0.2,20.7717677695024
100,53,"AC",0.2,20.9357798776344
70,83,"AC",0.2,16.8864060697105
100,83,"AC",0.2,22.820914657049
85,68,"AC",0.2,14.2293713008905
70,53,"AC",0.2,19.1001629923008
100,53,"AC",0.2,19.224777284702
70,83,"AC",0.2,15.6817758630016
100,83,"AC",0.2,21.0249915240237
85,68,"AC",0.2,15.8882250945048
70,53,"AC",0.2,21.0725102198102
100,53,"AC",0.2,21.0156507649782
70,83,"AC",0.2,16.8917902005183
100,83,"AC",0.2,20.899607972653
85,68,"AC",0.2,15.9120080121853
70,53,"AC",0.2,20.1519330709795
100,53,"AC",0.2,18.8629281650413
70,83,"AC",0.2,16.157952322004
100,83,"AC",0.2,22.1695456411591
85,68,"AC",0.2,14.4842832820825
