"Prev.Length","Match.Score","Prev.Type","Tile.Size","Browse.Time"
85,44,"TT",0.2,19.7087130496333
85,84,"TT",0.2,13.5050494323322
65,64,"TT",0.2,12.3022753321994
105,64,"TT",0.2,16.73565814763
85,44,"TT",0.2,18.1532692837691
85,84,"TT",0.2,13.5138333636108
65,64,"TT",0.2,12.0434153558283
105,64,"TT",0.2,13.6306674583143
85,44,"TT",0.2,16.5589517172148
85,84,"TT",0.2,14.2440241069394
65,64,"TT",0.2,14.5076135100876
105,64,"TT",0.2,16.3719595539547
85,44,"TT",0.2,16.9725284323295
85,84,"TT",0.2,11.3615940804672
65,64,"TT",0.2,13.5658339889704
105,64,"TT",0.2,18.2223064472295
85,44,"TT",0.2,16.1549371903591
85,84,"TT",0.2,12.5818326044446
65,64,"TT",0.2,10.3793134816188
105,64,"TT",0.2,15.3406503560776
85,44,"TT",0.2,15.1830956281795
85,84,"TT",0.2,12.0396827182631
65,64,"TT",0.2,12.3969145248937
105,64,"TT",0.2,16.9455046082211
85,44,"TT",0.2,16.6091436405508
85,84,"TT",0.2,11.9430225368899
65,64,"TT",0.2,11.8723398160245
105,64,"TT",0.2,15.6146932364428
85,44,"TT",0.2,15.3849002829521
85,84,"TT",0.2,13.1039266069787
65,64,"TT",0.2,10.773452985473
105,64,"TT",0.2,16.8218655741746
85,44,"TT",0.2,15.8993033003348
85,84,"TT",0.2,12.7213577612036
65,64,"TT",0.2,14.4176930360721
105,64,"TT",0.2,15.1650780620771
85,44,"TT",0.2,16.048167775962
85,84,"TT",0.2,11.9533074814705
65,64,"TT",0.2,13.1415581382658
105,64,"TT",0.2,15.1797565938283
85,44,"TT",0.2,16.9772479263644
85,84,"TT",0.2,13.8391191215638
65,64,"TT",0.2,12.016976439411
105,64,"TT",0.2,15.6115840288115
85,44,"TT",0.2,16.5151455007958
85,84,"TT",0.2,15.4830178153163
65,64,"TT",0.2,12.8024139621183
105,64,"TT",0.2,16.0206683810264
85,44,"TT",0.2,17.667915891075
85,84,"TT",0.2,12.9255616252331
65,64,"TT",0.2,12.0441882486444
105,64,"TT",0.2,16.7829241194085
85,44,"TT",0.2,16.061205675331
85,84,"TT",0.2,11.1281882306861
65,64,"TT",0.2,12.1554362418272
105,64,"TT",0.2,17.4336381572719
85,44,"TT",0.2,17.1290949268389
85,84,"TT",0.2,13.3301630351456
65,64,"TT",0.2,12.5013276393728
105,64,"TT",0.2,12.7718527714919
85,44,"TT",0.2,16.6612283407429
85,84,"TT",0.2,11.5407148587133
65,64,"TT",0.2,12.680479373963
105,64,"TT",0.2,15.1749012607182
85,44,"TT",0.2,17.9411389657487
85,84,"TT",0.2,13.2398113604983
65,64,"TT",0.2,13.0986453364849
105,64,"TT",0.2,15.2597677252818
85,44,"TT",0.2,17.1558475036392
85,84,"TT",0.2,12.3423721124579
65,64,"TT",0.2,12.6942950990655
105,64,"TT",0.2,15.9007570759383
85,44,"TT",0.2,16.5091063245827
85,84,"TT",0.2,12.0925057249615
65,64,"TT",0.2,12.5645968789914
105,64,"TT",0.2,15.480822247402
85,44,"TT",0.2,17.572278471886
85,84,"TT",0.2,12.4967429061822
65,64,"TT",0.2,13.0230076865935
105,64,"TT",0.2,14.8727304428609
85,44,"TT",0.2,18.4045034649338
85,84,"TT",0.2,12.0886240928332
65,64,"TT",0.2,12.7719740043267
105,64,"TT",0.2,16.9604058156459
85,44,"TT",0.2,18.0215629751904
85,84,"TT",0.2,12.589432455485
65,64,"TT",0.2,13.2197802434258
105,64,"TT",0.2,15.397763002957
85,44,"TT",0.2,18.3305672103942
85,84,"TT",0.2,13.5332440447901
65,64,"TT",0.2,13.5355311089141
105,64,"TT",0.2,16.8857725889422
85,44,"TT",0.2,16.8860499795301
85,84,"TT",0.2,12.9468670242415
65,64,"TT",0.2,10.7993267642131
105,64,"TT",0.2,14.8178439792215
85,44,"TT",0.2,17.8889872753877
85,84,"TT",0.2,13.5023976054041
65,64,"TT",0.2,13.9313613858235
105,64,"TT",0.2,16.6624168448438
85,44,"TT",0.2,16.213593154146
85,84,"TT",0.2,14.3149534761335
65,64,"TT",0.2,12.542776274874
105,64,"TT",0.2,15.603971127047
85,44,"TT",0.2,17.4454086911653
85,84,"TT",0.2,13.5173981518073
65,64,"TT",0.2,12.8242100693025
105,64,"TT",0.2,15.7868352388935
85,44,"TT",0.2,17.4570801263922
85,84,"TT",0.2,12.9272299867414
65,64,"TT",0.2,8.17492260945344
105,64,"TT",0.2,16.094506286158
85,44,"TT",0.2,16.8144520085131
85,84,"TT",0.2,11.9773522839037
65,64,"TT",0.2,9.14798182754526
105,64,"TT",0.2,15.61673592071
85,44,"TT",0.2,17.6137312084119
85,84,"TT",0.2,11.1058013169459
65,64,"TT",0.2,12.8319084701136
105,64,"TT",0.2,17.0381188082605
85,44,"TT",0.2,16.3185659251951
85,84,"TT",0.2,13.6034025577765
65,64,"TT",0.2,13.319078957627
105,64,"TT",0.2,17.0633754544847
85,44,"TT",0.2,15.5186752881108
85,84,"TT",0.2,14.3298903095162
65,64,"TT",0.2,13.0939732463897
105,64,"TT",0.2,14.8391112536104
85,44,"TT",0.2,16.3186028202088
85,84,"TT",0.2,12.9392767211542
65,64,"TT",0.2,12.1988669531713
105,64,"TT",0.2,17.901314271562
85,44,"TT",0.2,17.0232050831414
85,84,"TT",0.2,12.2586606592868
65,64,"TT",0.2,10.9919639139412
105,64,"TT",0.2,14.9804408909088
85,44,"TT",0.2,16.8072459199568
85,84,"TT",0.2,13.1753753895635
65,64,"TT",0.2,10.7165943140161
105,64,"TT",0.2,16.5534748839325
85,44,"TT",0.2,17.8932818941172
85,84,"TT",0.2,13.9822727896623
65,64,"TT",0.2,12.2662091897813
105,64,"TT",0.2,15.8039322560449
85,44,"TT",0.2,17.9462361916908
85,84,"TT",0.2,13.513527724634
65,64,"TT",0.2,13.0697886233434
105,64,"TT",0.2,16.6547045389718
85,44,"TT",0.2,17.7539615198252
85,84,"TT",0.2,12.0972061620439
65,64,"TT",0.2,13.5615375734968
105,64,"TT",0.2,16.2495694225602
85,44,"TT",0.2,16.3112234325206
85,84,"TT",0.2,13.4959241089128
65,64,"TT",0.2,12.7665137812356
105,64,"TT",0.2,16.7459135912914
85,44,"TT",0.2,18.8243301835472
85,84,"TT",0.2,13.9878883702367
65,64,"TT",0.2,13.4906880575383
105,64,"TT",0.2,17.3909339199359
85,44,"TT",0.2,16.9987800152171
85,84,"TT",0.2,13.3152918667088
65,64,"TT",0.2,12.7050878073936
105,64,"TT",0.2,14.5985325932216
85,44,"TT",0.2,16.4906298506891
85,84,"TT",0.2,13.8952223338879
65,64,"TT",0.2,9.79014007505785
105,64,"TT",0.2,16.6118366355242
85,44,"TT",0.2,16.4389006183103
85,84,"TT",0.2,10.9034029418051
65,64,"TT",0.2,11.6010787234403
105,64,"TT",0.2,16.225311407595
85,44,"TT",0.2,17.7433308333788
85,84,"TT",0.2,14.0821883197563
65,64,"TT",0.2,12.7111387035612
105,64,"TT",0.2,16.1594005211014
85,44,"TT",0.2,17.0643723382466
85,84,"TT",0.2,12.4803850935285
65,64,"TT",0.2,11.2937275270079
105,64,"TT",0.2,15.5916176373305
85,44,"TT",0.2,15.400779554992
85,84,"TT",0.2,12.6669959293252
65,64,"TT",0.2,12.0809449236572
105,64,"TT",0.2,16.7852699361738
85,44,"TT",0.2,17.7540908377841
85,84,"TT",0.2,13.9286971325848
65,64,"TT",0.2,12.8471947211286
105,64,"TT",0.2,16.6222646486821
85,44,"TT",0.2,18.3755449927118
85,84,"TT",0.2,13.5464219679681
65,64,"TT",0.2,13.1454668888883
105,64,"TT",0.2,16.0762620246789
85,44,"TT",0.2,17.0381327403898
85,84,"TT",0.2,14.1490602000804
65,64,"TT",0.2,12.3509445808863
105,64,"TT",0.2,15.3275036476085
85,44,"TT",0.2,19.3667206794335
85,84,"TT",0.2,13.1829622574171
65,64,"TT",0.2,14.1641263179094
105,64,"TT",0.2,14.5663095758931
85,44,"TT",0.2,16.6603581633556
85,84,"TT",0.2,13.6392843239273
65,64,"TT",0.2,13.0407186784161
105,64,"TT",0.2,17.3158058981881
85,44,"TT",0.2,17.3023889682903
85,84,"TT",0.2,13.4838627914035
65,64,"TT",0.2,12.964712011892
105,64,"TT",0.2,16.1636171347113
85,44,"TT",0.2,18.0614993337874
85,84,"TT",0.2,12.3874674866908
65,64,"TT",0.2,12.7462604816891
105,64,"TT",0.2,16.2404203813153
85,44,"TT",0.2,17.295373048643
85,84,"TT",0.2,11.3794407031648
65,64,"TT",0.2,13.1458158016088
105,64,"TT",0.2,15.9904175781278
85,44,"TT",0.2,16.5239158262694
85,84,"TT",0.2,12.4018961209
65,64,"TT",0.2,11.5541369344274
105,64,"TT",0.2,17.4824394897102
85,44,"TT",0.2,18.3713324393424
85,84,"TT",0.2,13.1620483639417
65,64,"TT",0.2,13.3785826788379
105,64,"TT",0.2,16.6336645508853
85,44,"TT",0.2,17.68014078071
85,84,"TT",0.2,14.2149209848182
65,64,"TT",0.2,12.7879175353197
105,64,"TT",0.2,14.471954958835
85,44,"TT",0.2,15.703185062983
85,84,"TT",0.2,12.0373552039959
65,64,"TT",0.2,11.1807536604842
105,64,"TT",0.2,15.1447740293545
85,44,"TT",0.2,16.7064007665145
85,84,"TT",0.2,14.7728629974756
65,64,"TT",0.2,12.1298170808066
105,64,"TT",0.2,16.5014491892741
85,44,"TT",0.2,18.0707030302657
85,84,"TT",0.2,12.8730493968791
65,64,"TT",0.2,12.8043529576242
105,64,"TT",0.2,16.2881805327916
85,44,"TT",0.2,14.5572201136559
85,84,"TT",0.2,12.7896761577715
65,64,"TT",0.2,12.4527141051864
105,64,"TT",0.2,17.2395342461712
85,44,"TT",0.2,17.8091610620049
85,84,"TT",0.2,14.2518838982491
65,64,"TT",0.2,14.3948831567206
105,64,"TT",0.2,16.1843922860638
85,44,"TT",0.2,18.5007234822846
85,84,"TT",0.2,12.6111156000795
65,64,"TT",0.2,11.6748367058706
105,64,"TT",0.2,17.1818611108163
85,44,"TT",0.2,16.3577014976158
85,84,"TT",0.2,13.968368935598
65,64,"TT",0.2,13.3674618119528
105,64,"TT",0.2,16.5067463356739
85,44,"TT",0.2,16.5697115746803
85,84,"TT",0.2,12.4181588683036
65,64,"TT",0.2,13.867559208174
105,64,"TT",0.2,16.3877569615642
85,44,"TT",0.2,17.9954292724745
85,84,"TT",0.2,12.7056151716419
65,64,"TT",0.2,13.3938655467695
105,64,"TT",0.2,16.1724830105869
85,44,"TT",0.2,15.6876893693548
85,84,"TT",0.2,11.6703149270721
65,64,"TT",0.2,12.8340729212051
105,64,"TT",0.2,17.5286217579253
85,44,"TT",0.2,16.2565086658727
85,84,"TT",0.2,13.8092814633109
65,64,"TT",0.2,11.9106069838616
105,64,"TT",0.2,15.0612924921363
85,44,"TT",0.2,18.2131430562596
85,84,"TT",0.2,12.4066463623629
65,64,"TT",0.2,13.7421219164876
105,64,"TT",0.2,15.1959591463963
85,44,"TT",0.2,16.1050741673518
85,84,"TT",0.2,14.2395499668965
65,64,"TT",0.2,11.2592254418382
105,64,"TT",0.2,16.3672158381481
85,44,"TT",0.2,15.7096277768762
85,84,"TT",0.2,15.8141985836214
65,64,"TT",0.2,11.6940067127177
105,64,"TT",0.2,15.8462829651252
85,44,"TT",0.2,16.2101512559132
85,84,"TT",0.2,13.6864043501394
65,64,"TT",0.2,12.5402454290576
105,64,"TT",0.2,13.4519918612805
85,44,"TT",0.2,17.5630998447556
85,84,"TT",0.2,11.7094134711456
65,64,"TT",0.2,10.7677119088593
105,64,"TT",0.2,14.7128270036442
85,44,"TT",0.2,16.3203894925781
85,84,"TT",0.2,12.226638947995
