"Prev.Length","Match.Score","Prev.Type","Tile.Size","Browse.Time"
85,26,"TT",0.2,19.8936951211903
85,96,"TT",0.2,16.3706820019066
55,64,"TT",0.2,15.0242395053011
115,64,"TT",0.2,16.3475075469882
85,26,"TT",0.2,20.3277830100815
85,96,"TT",0.2,16.6856120598748
55,64,"TT",0.2,15.1311933060668
115,64,"TT",0.2,18.9938891299533
85,26,"TT",0.2,20.9581349445363
85,96,"TT",0.2,17.5683437580784
55,64,"TT",0.2,14.5599411334924
115,64,"TT",0.2,15.5527947181895
85,26,"TT",0.2,18.1285820913114
85,96,"TT",0.2,17.5123251839954
55,64,"TT",0.2,14.2559871090396
115,64,"TT",0.2,18.274007099601
85,26,"TT",0.2,18.1483960238033
85,96,"TT",0.2,17.6531750787602
55,64,"TT",0.2,14.7669320341435
115,64,"TT",0.2,17.5731185347954
85,26,"TT",0.2,21.1213961064346
85,96,"TT",0.2,14.8761953571575
55,64,"TT",0.2,13.3590124010543
115,64,"TT",0.2,17.7947405080165
85,26,"TT",0.2,19.9028920376526
85,96,"TT",0.2,18.7979438938467
55,64,"TT",0.2,13.815828737655
115,64,"TT",0.2,18.6617527557176
85,26,"TT",0.2,19.030938895978
85,96,"TT",0.2,15.62623613754
55,64,"TT",0.2,14.9348106748146
115,64,"TT",0.2,16.923283783024
85,26,"TT",0.2,19.5876256328592
85,96,"TT",0.2,15.9626157714696
55,64,"TT",0.2,13.3564700322986
115,64,"TT",0.2,17.4910908252741
85,26,"TT",0.2,19.4897886628513
85,96,"TT",0.2,17.2469000969286
55,64,"TT",0.2,13.4493704361876
115,64,"TT",0.2,15.7508573333753
85,26,"TT",0.2,22.8288225363865
85,96,"TT",0.2,17.5067778206758
55,64,"TT",0.2,14.6177486347447
115,64,"TT",0.2,15.7053812828515
85,26,"TT",0.2,19.8550447233511
85,96,"TT",0.2,16.4860285243102
55,64,"TT",0.2,13.7385087732271
115,64,"TT",0.2,17.4519893128524
85,26,"TT",0.2,21.2337407803373
85,96,"TT",0.2,15.723436072486
55,64,"TT",0.2,14.6699421213854
115,64,"TT",0.2,16.125564701593
85,26,"TT",0.2,20.16617616813
85,96,"TT",0.2,14.5741407385506
55,64,"TT",0.2,15.0964508913396
115,64,"TT",0.2,17.1639443625681
85,26,"TT",0.2,18.3406390171076
85,96,"TT",0.2,18.32947002284
55,64,"TT",0.2,14.0471213002442
115,64,"TT",0.2,17.8783293657018
85,26,"TT",0.2,18.8323478095375
85,96,"TT",0.2,16.5220667020262
55,64,"TT",0.2,14.0224305885346
115,64,"TT",0.2,17.0469931469929
85,26,"TT",0.2,19.7028046250194
85,96,"TT",0.2,16.9577098110501
55,64,"TT",0.2,13.1716634330764
115,64,"TT",0.2,17.358611851236
85,26,"TT",0.2,17.6366115576393
85,96,"TT",0.2,17.1383170049482
55,64,"TT",0.2,13.189870424855
115,64,"TT",0.2,15.2271727558224
85,26,"TT",0.2,18.8158590584926
85,96,"TT",0.2,17.0050207185504
55,64,"TT",0.2,14.9936435994994
115,64,"TT",0.2,18.2217289863404
85,26,"TT",0.2,21.1222215621458
85,96,"TT",0.2,17.937126571678
55,64,"TT",0.2,14.1876197571544
115,64,"TT",0.2,17.8122173599671
85,26,"TT",0.2,17.9287225596153
85,96,"TT",0.2,17.8840853324773
55,64,"TT",0.2,16.0396732574719
115,64,"TT",0.2,18.6563542574894
85,26,"TT",0.2,20.6323116008482
85,96,"TT",0.2,17.2562468645802
55,64,"TT",0.2,13.8203282061664
115,64,"TT",0.2,16.7139733587182
85,26,"TT",0.2,20.020485828582
85,96,"TT",0.2,16.0506207705427
55,64,"TT",0.2,16.7750578422856
115,64,"TT",0.2,17.3545384578878
85,26,"TT",0.2,18.7133767188581
85,96,"TT",0.2,16.459925556516
55,64,"TT",0.2,16.0874787096992
115,64,"TT",0.2,17.2916675794843
85,26,"TT",0.2,20.8264067785321
85,96,"TT",0.2,16.720969873379
55,64,"TT",0.2,15.9261768202083
115,64,"TT",0.2,16.6462939840701
85,26,"TT",0.2,20.0788427319342
85,96,"TT",0.2,17.2332276213131
55,64,"TT",0.2,14.8368023023582
115,64,"TT",0.2,17.6003304783923
85,26,"TT",0.2,19.6820173339099
85,96,"TT",0.2,15.6521013040536
55,64,"TT",0.2,16.4723466223109
115,64,"TT",0.2,18.3125537136368
85,26,"TT",0.2,18.7479167828897
85,96,"TT",0.2,13.5877578258542
55,64,"TT",0.2,15.9805511111696
115,64,"TT",0.2,18.1427500816068
85,26,"TT",0.2,19.1725219103967
85,96,"TT",0.2,17.055513055171
55,64,"TT",0.2,13.7788091415746
115,64,"TT",0.2,18.4843862390537
85,26,"TT",0.2,18.951766790247
85,96,"TT",0.2,17.6773600554817
55,64,"TT",0.2,13.999563341231
115,64,"TT",0.2,15.852181248767
85,26,"TT",0.2,19.7721163011027
85,96,"TT",0.2,17.3382854316122
55,64,"TT",0.2,15.7510875731979
115,64,"TT",0.2,17.6126487210728
85,26,"TT",0.2,19.247246927958
85,96,"TT",0.2,16.6900863650756
55,64,"TT",0.2,14.6763836242563
115,64,"TT",0.2,16.8318047049312
85,26,"TT",0.2,20.0801780431438
85,96,"TT",0.2,16.3360410674659
55,64,"TT",0.2,16.5233980503951
115,64,"TT",0.2,16.4175111663721
85,26,"TT",0.2,20.2140057427625
85,96,"TT",0.2,14.6216754639979
55,64,"TT",0.2,14.112351368326
115,64,"TT",0.2,16.8672060683997
85,26,"TT",0.2,18.3914723286655
85,96,"TT",0.2,17.1021140385895
55,64,"TT",0.2,13.9760653610311
115,64,"TT",0.2,15.8076672092818
85,26,"TT",0.2,21.132625323873
85,96,"TT",0.2,17.3735806720544
55,64,"TT",0.2,16.2202632124905
115,64,"TT",0.2,19.0245855889338
85,26,"TT",0.2,19.4274606773828
85,96,"TT",0.2,15.3746585492152
55,64,"TT",0.2,14.8172233668595
115,64,"TT",0.2,17.1322480075992
85,26,"TT",0.2,19.1037219772999
85,96,"TT",0.2,15.967761772112
55,64,"TT",0.2,13.0483491769274
115,64,"TT",0.2,18.2837208638282
85,26,"TT",0.2,18.7299576288728
85,96,"TT",0.2,17.6722902376236
55,64,"TT",0.2,14.1727875487622
115,64,"TT",0.2,16.6216682410255
85,26,"TT",0.2,19.4862678896338
85,96,"TT",0.2,15.5898030871934
55,64,"TT",0.2,15.1918366485038
115,64,"TT",0.2,16.4754508138545
85,26,"TT",0.2,20.6076980716219
85,96,"TT",0.2,17.979196075341
55,64,"TT",0.2,15.5276573298836
115,64,"TT",0.2,15.5434611784382
85,26,"TT",0.2,20.5030205536797
85,96,"TT",0.2,16.5001694167579
55,64,"TT",0.2,15.9253855049249
115,64,"TT",0.2,15.5764610194538
85,26,"TT",0.2,18.83633530021
85,96,"TT",0.2,17.2871569343357
55,64,"TT",0.2,14.5556054406557
115,64,"TT",0.2,17.5945106884489
85,26,"TT",0.2,20.1214993195522
85,96,"TT",0.2,16.3000739740809
55,64,"TT",0.2,15.4116060217756
115,64,"TT",0.2,19.1409568912576
85,26,"TT",0.2,19.8933270890973
85,96,"TT",0.2,17.3901385768383
55,64,"TT",0.2,15.6670419521831
115,64,"TT",0.2,15.4194277122802
85,26,"TT",0.2,20.561315267799
85,96,"TT",0.2,17.184831219202
55,64,"TT",0.2,13.5770686328677
115,64,"TT",0.2,17.2752567481506
85,26,"TT",0.2,19.1067037642419
85,96,"TT",0.2,17.7888190299772
55,64,"TT",0.2,15.0942110357111
115,64,"TT",0.2,15.9746488601061
85,26,"TT",0.2,20.2080029221581
85,96,"TT",0.2,14.9779590623818
55,64,"TT",0.2,12.6003939963761
115,64,"TT",0.2,16.7774786295123
85,26,"TT",0.2,17.5253577811562
85,96,"TT",0.2,17.3858350541878
55,64,"TT",0.2,13.0576223699159
115,64,"TT",0.2,16.7920131751744
85,26,"TT",0.2,20.8636482635826
85,96,"TT",0.2,16.8192281911012
55,64,"TT",0.2,14.7908602154863
115,64,"TT",0.2,16.6333516093327
85,26,"TT",0.2,20.3408577172034
85,96,"TT",0.2,14.8179092917822
55,64,"TT",0.2,15.4062609708645
115,64,"TT",0.2,16.4961240102329
85,26,"TT",0.2,19.1809179360755
85,96,"TT",0.2,16.067690516901
55,64,"TT",0.2,15.7045002874548
115,64,"TT",0.2,18.0121228726942
85,26,"TT",0.2,18.3500831753114
85,96,"TT",0.2,17.9786308854991
55,64,"TT",0.2,14.9850452213887
115,64,"TT",0.2,18.1327571779059
85,26,"TT",0.2,18.6582706133015
85,96,"TT",0.2,15.7652566576357
55,64,"TT",0.2,13.6716449970495
115,64,"TT",0.2,18.5348637475225
85,26,"TT",0.2,20.2792934533644
85,96,"TT",0.2,16.1641278113055
