"Prev.Length","Match.Score","Prev.Type","Tile.Size","Browse.Time"
110,90,"AC",0.2,25.1778759389451
105,86,"AC",0.2,24.0015334669688
100,81,"AC",0.2,20.6601769469499
95,77,"AC",0.2,18.465076125993
90,73,"AC",0.2,17.9573864406121
85,68,"AC",0.2,14.5330086285993
80,64,"AC",0.2,15.0964346746353
75,60,"AC",0.2,18.2196965376619
70,55,"AC",0.2,21.8190206000512
110,90,"AC",0.2,25.0941224681411
105,86,"AC",0.2,23.8213455891004
100,81,"AC",0.2,21.0242408978462
95,77,"AC",0.2,19.0077836939445
90,73,"AC",0.2,16.5163263903776
85,68,"AC",0.2,17.3296233426039
80,64,"AC",0.2,14.9906165897401
75,60,"AC",0.2,17.8078702612786
70,55,"AC",0.2,19.9918527890725
110,90,"AC",0.2,23.7345069118323
105,86,"AC",0.2,22.1784004425909
100,81,"AC",0.2,21.1671038494859
95,77,"AC",0.2,17.9586032228519
90,73,"AC",0.2,17.9617239084227
85,68,"AC",0.2,17.9412418549006
80,64,"AC",0.2,18.1279762527932
75,60,"AC",0.2,16.7050720887414
70,55,"AC",0.2,21.4667944527409
110,90,"AC",0.2,22.6211712595537
105,86,"AC",0.2,21.3171087019231
100,81,"AC",0.2,20.3094154153512
95,77,"AC",0.2,19.7103616008944
90,73,"AC",0.2,18.4644186786096
85,68,"AC",0.2,16.3284076942105
80,64,"AC",0.2,16.3088691184178
75,60,"AC",0.2,18.9170736527635
70,55,"AC",0.2,20.7888237924576
110,90,"AC",0.2,24.5603698914309
105,86,"AC",0.2,22.2703049965414
100,81,"AC",0.2,20.228290468712
95,77,"AC",0.2,17.9351752918308
90,73,"AC",0.2,18.1538311569775
85,68,"AC",0.2,16.1738008942746
80,64,"AC",0.2,16.1846821406109
75,60,"AC",0.2,15.8467682514482
70,55,"AC",0.2,20.8638400312652
110,90,"AC",0.2,23.0534245792316
105,86,"AC",0.2,21.647494275769
100,81,"AC",0.2,20.5673330392782
95,77,"AC",0.2,19.7503799599074
90,73,"AC",0.2,19.711063791887
85,68,"AC",0.2,15.9961775279223
80,64,"AC",0.2,15.5563029896983
75,60,"AC",0.2,18.1716401426487
70,55,"AC",0.2,21.0384942931959
110,90,"AC",0.2,24.1745576371701
105,86,"AC",0.2,20.9074922984937
100,81,"AC",0.2,21.5752296634018
95,77,"AC",0.2,19.0782249766122
90,73,"AC",0.2,17.012785050153
85,68,"AC",0.2,16.700898313245
80,64,"AC",0.2,17.5080746301851
75,60,"AC",0.2,18.7046974875053
70,55,"AC",0.2,21.9397950619433
110,90,"AC",0.2,24.046980351781
105,86,"AC",0.2,24.6013093540035
100,81,"AC",0.2,21.8127270750289
95,77,"AC",0.2,18.5113035905646
90,73,"AC",0.2,17.2214490416672
85,68,"AC",0.2,15.8811897495447
80,64,"AC",0.2,14.6428413679594
75,60,"AC",0.2,16.4092766427388
70,55,"AC",0.2,20.3551271551513
110,90,"AC",0.2,24.2464171462585
105,86,"AC",0.2,24.2402451135999
100,81,"AC",0.2,20.2566600237579
95,77,"AC",0.2,21.5139533410106
90,73,"AC",0.2,18.4675715655317
85,68,"AC",0.2,13.7175748152576
80,64,"AC",0.2,16.0343389297184
75,60,"AC",0.2,16.3244386118439
70,55,"AC",0.2,20.7501072802155
110,90,"AC",0.2,26.0737653031263
105,86,"AC",0.2,23.4709599858646
100,81,"AC",0.2,21.1598707077903
95,77,"AC",0.2,19.8235012264594
90,73,"AC",0.2,17.5198255241705
85,68,"AC",0.2,14.8455784435592
80,64,"AC",0.2,15.6317779049229
75,60,"AC",0.2,16.2962717104332
70,55,"AC",0.2,20.4917043876464
110,90,"AC",0.2,22.8972502112931
105,86,"AC",0.2,22.087142295126
100,81,"AC",0.2,19.5505475970985
95,77,"AC",0.2,19.1787376139765
90,73,"AC",0.2,16.9015290395254
85,68,"AC",0.2,18.2551332825269
80,64,"AC",0.2,18.6412002172162
75,60,"AC",0.2,16.6802039499662
70,55,"AC",0.2,18.9107442063296
110,90,"AC",0.2,23.5135389147449
105,86,"AC",0.2,23.3774742382597
100,81,"AC",0.2,22.0280681721888
95,77,"AC",0.2,19.8737589199281
90,73,"AC",0.2,17.0931246317305
85,68,"AC",0.2,17.1587703951136
80,64,"AC",0.2,17.6247989651412
75,60,"AC",0.2,16.8652880049321
70,55,"AC",0.2,18.0305123762117
110,90,"AC",0.2,24.6947947848907
105,86,"AC",0.2,21.5092686739683
100,81,"AC",0.2,21.0070122760846
95,77,"AC",0.2,17.7298534351959
90,73,"AC",0.2,16.3769356765594
85,68,"AC",0.2,16.0817199320361
80,64,"AC",0.2,16.7919315363025
75,60,"AC",0.2,18.2070059102765
70,55,"AC",0.2,18.2449504262102
110,90,"AC",0.2,23.4421715328412
105,86,"AC",0.2,22.951796289722
100,81,"AC",0.2,22.979746760767
95,77,"AC",0.2,20.1977934218933
90,73,"AC",0.2,18.0770579493015
85,68,"AC",0.2,15.4576188344002
80,64,"AC",0.2,17.1067688052634
75,60,"AC",0.2,16.795087750902
70,55,"AC",0.2,19.1110226631889
110,90,"AC",0.2,23.7370037214992
105,86,"AC",0.2,23.306838068464
100,81,"AC",0.2,21.8625843561086
95,77,"AC",0.2,19.2587262845946
90,73,"AC",0.2,19.149520195337
85,68,"AC",0.2,17.5621541028204
80,64,"AC",0.2,16.3971721371158
75,60,"AC",0.2,19.3337432584266
70,55,"AC",0.2,19.1849162068385
110,90,"AC",0.2,26.2445806761183
105,86,"AC",0.2,24.7728624573909
100,81,"AC",0.2,22.968594079948
95,77,"AC",0.2,19.3441105039087
90,73,"AC",0.2,17.2117694544283
85,68,"AC",0.2,17.20129343737
80,64,"AC",0.2,16.5929423391529
75,60,"AC",0.2,18.1348597654777
70,55,"AC",0.2,21.8425036138723
110,90,"AC",0.2,26.9814305675793
105,86,"AC",0.2,23.3928466052753
100,81,"AC",0.2,21.9967793703448
95,77,"AC",0.2,18.875115050009
90,73,"AC",0.2,17.2164951303868
85,68,"AC",0.2,17.9266054026738
80,64,"AC",0.2,15.3949810689804
75,60,"AC",0.2,18.2387109380968
70,55,"AC",0.2,19.5669901685469
110,90,"AC",0.2,23.489092272092
105,86,"AC",0.2,22.2964279089896
100,81,"AC",0.2,21.6083455968435
95,77,"AC",0.2,18.5737626903648
90,73,"AC",0.2,19.0901785634569
85,68,"AC",0.2,17.8818511785983
80,64,"AC",0.2,16.4646118967909
75,60,"AC",0.2,16.5772803294673
70,55,"AC",0.2,20.0451637282126
110,90,"AC",0.2,26.2645292303406
105,86,"AC",0.2,22.5124639394914
100,81,"AC",0.2,20.1062313930203
95,77,"AC",0.2,19.5436992568088
90,73,"AC",0.2,17.4646436333349
85,68,"AC",0.2,17.4406763813153
80,64,"AC",0.2,15.28125462646
75,60,"AC",0.2,16.4283017587971
70,55,"AC",0.2,19.6009523050936
110,90,"AC",0.2,23.4851407692627
105,86,"AC",0.2,21.8206286997357
100,81,"AC",0.2,21.7100209939898
95,77,"AC",0.2,21.0829128754396
90,73,"AC",0.2,17.430829292678
85,68,"AC",0.2,15.7535440474742
80,64,"AC",0.2,16.0805234083209
75,60,"AC",0.2,17.0192178774984
70,55,"AC",0.2,19.1442749689845
110,90,"AC",0.2,23.272253381404
105,86,"AC",0.2,24.7328579393144
100,81,"AC",0.2,22.0813753214467
95,77,"AC",0.2,20.7207947586981
90,73,"AC",0.2,18.7062181530702
85,68,"AC",0.2,16.7294379743158
80,64,"AC",0.2,14.9980746068793
75,60,"AC",0.2,18.8433809638658
70,55,"AC",0.2,21.18423004883
110,90,"AC",0.2,23.1477204956664
105,86,"AC",0.2,22.8142812650223
100,81,"AC",0.2,22.0161289088526
95,77,"AC",0.2,20.1588734661762
90,73,"AC",0.2,18.8545388075266
85,68,"AC",0.2,17.178959002122
80,64,"AC",0.2,16.5057861615382
75,60,"AC",0.2,18.6643827711772
70,55,"AC",0.2,19.5109659041768
110,90,"AC",0.2,25.0658326047563
105,86,"AC",0.2,23.7392442751866
100,81,"AC",0.2,21.8857348673132
95,77,"AC",0.2,18.9225210581136
90,73,"AC",0.2,16.3822570583837
85,68,"AC",0.2,16.0532555063779
80,64,"AC",0.2,18.3618943253715
75,60,"AC",0.2,17.7419015243432
70,55,"AC",0.2,20.1936648418119
110,90,"AC",0.2,24.9733480847632
105,86,"AC",0.2,23.461839348218
100,81,"AC",0.2,22.1648628501864
95,77,"AC",0.2,19.5359798920683
90,73,"AC",0.2,17.0739592892322
85,68,"AC",0.2,15.0404276670047
80,64,"AC",0.2,15.3938321517813
75,60,"AC",0.2,16.9749342212256
70,55,"AC",0.2,19.3084916131151
110,90,"AC",0.2,24.8574803053479
105,86,"AC",0.2,22.068371698998
100,81,"AC",0.2,21.5643541482168
95,77,"AC",0.2,19.617733718012
90,73,"AC",0.2,17.8411753981031
85,68,"AC",0.2,17.3537690635103
80,64,"AC",0.2,17.250126103868
75,60,"AC",0.2,17.2706009418613
70,55,"AC",0.2,21.0498395831328
110,90,"AC",0.2,24.4595868291354
105,86,"AC",0.2,22.7869421727946
100,81,"AC",0.2,21.137383707712
95,77,"AC",0.2,18.1685727517349
90,73,"AC",0.2,17.1215318330007
85,68,"AC",0.2,16.6878956222815
80,64,"AC",0.2,14.4300912232434
75,60,"AC",0.2,16.9137718815184
70,55,"AC",0.2,20.5120350712539
110,90,"AC",0.2,23.3840119518235
105,86,"AC",0.2,23.7661381532224
100,81,"AC",0.2,20.3357534769826
95,77,"AC",0.2,18.9056761083078
90,73,"AC",0.2,15.8988764014982
85,68,"AC",0.2,15.9129978822812
80,64,"AC",0.2,17.7446903676379
75,60,"AC",0.2,18.7410021209638
70,55,"AC",0.2,19.1657049456519
110,90,"AC",0.2,24.2463427979993
105,86,"AC",0.2,23.3885922925479
100,81,"AC",0.2,21.9513681543721
95,77,"AC",0.2,20.3584734446141
90,73,"AC",0.2,16.2197189309738
85,68,"AC",0.2,16.7020384718809
80,64,"AC",0.2,17.3101317940983
75,60,"AC",0.2,17.9342529930743
70,55,"AC",0.2,19.1324088839137
110,90,"AC",0.2,24.7683212317587
105,86,"AC",0.2,23.1685266093309
100,81,"AC",0.2,21.0815530308181
95,77,"AC",0.2,19.4185898928271
90,73,"AC",0.2,16.8584413451137
85,68,"AC",0.2,17.2406086714516
80,64,"AC",0.2,16.3283697032278
75,60,"AC",0.2,16.9309626381997
70,55,"AC",0.2,20.1876716943993
110,90,"AC",0.2,24.3358613099061
105,86,"AC",0.2,24.1238073758038
100,81,"AC",0.2,20.4078260869797
95,77,"AC",0.2,18.8362081645186
90,73,"AC",0.2,16.3103201507182
85,68,"AC",0.2,15.1642768902398
80,64,"AC",0.2,17.1998494989852
75,60,"AC",0.2,16.6321119265014
70,55,"AC",0.2,19.6491298481139
110,90,"AC",0.2,23.4813926306469
105,86,"AC",0.2,22.5647168690375
100,81,"AC",0.2,21.3855152186958
95,77,"AC",0.2,20.3511192325664
90,73,"AC",0.2,18.2046474345214
85,68,"AC",0.2,17.1379679813958
80,64,"AC",0.2,18.2319659828181
75,60,"AC",0.2,16.4908331033593
70,55,"AC",0.2,21.2731548023795
110,90,"AC",0.2,24.08406810799
105,86,"AC",0.2,23.1328384971403
100,81,"AC",0.2,21.2312953081165
95,77,"AC",0.2,17.9434085799427
90,73,"AC",0.2,18.343820235232
85,68,"AC",0.2,16.2219367940705
80,64,"AC",0.2,17.23733028324
75,60,"AC",0.2,16.3663829671102
70,55,"AC",0.2,20.3669386928492
110,90,"AC",0.2,22.6912045122122
105,86,"AC",0.2,21.7805816543704
100,81,"AC",0.2,21.6971589716739
95,77,"AC",0.2,19.0408345427709
90,73,"AC",0.2,18.5810434928071
85,68,"AC",0.2,17.3142082514317
80,64,"AC",0.2,16.3284872223118
75,60,"AC",0.2,16.1209145494985
70,55,"AC",0.2,19.953120138858
110,90,"AC",0.2,22.3091448061301
105,86,"AC",0.2,23.3037409787869
100,81,"AC",0.2,20.98224690307
95,77,"AC",0.2,17.9620674357313
90,73,"AC",0.2,15.7301699092776
85,68,"AC",0.2,15.5984675388432
80,64,"AC",0.2,17.8395909783529
75,60,"AC",0.2,16.3809993340679
70,55,"AC",0.2,20.1345843186003
110,90,"AC",0.2,24.2133147329115
105,86,"AC",0.2,24.9403407214292
100,81,"AC",0.2,20.960938978847
95,77,"AC",0.2,19.608311371005
90,73,"AC",0.2,19.2357059594891
85,68,"AC",0.2,15.2970772817408
80,64,"AC",0.2,16.9222533747572
75,60,"AC",0.2,18.2070572183387
70,55,"AC",0.2,19.7081028379457
110,90,"AC",0.2,23.4140623557436
105,86,"AC",0.2,24.4398453929539
100,81,"AC",0.2,21.2926713302069
95,77,"AC",0.2,19.6614056967812
90,73,"AC",0.2,17.4102741336279
85,68,"AC",0.2,15.1297797333558
80,64,"AC",0.2,16.4439273065141
75,60,"AC",0.2,17.1270639170302
70,55,"AC",0.2,19.5420467841143
110,90,"AC",0.2,24.3254382830954
105,86,"AC",0.2,25.7633030812544
100,81,"AC",0.2,21.4477294864834
95,77,"AC",0.2,17.9191062483377
90,73,"AC",0.2,17.5845324875064
85,68,"AC",0.2,15.9206521127847
80,64,"AC",0.2,16.9883665697681
75,60,"AC",0.2,18.0346183287414
70,55,"AC",0.2,21.8773285491069
110,90,"AC",0.2,22.2694714362627
105,86,"AC",0.2,22.1081533199395
100,81,"AC",0.2,21.9406785235911
95,77,"AC",0.2,20.2690494398566
90,73,"AC",0.2,17.9029731948141
85,68,"AC",0.2,17.129316587588
80,64,"AC",0.2,18.6457782609106
75,60,"AC",0.2,17.0468675505333
70,55,"AC",0.2,19.9227553104793
110,90,"AC",0.2,22.7346716557841
105,86,"AC",0.2,24.4703424188256
100,81,"AC",0.2,19.3711834615272
95,77,"AC",0.2,19.0432918889849
90,73,"AC",0.2,19.2977694947293
85,68,"AC",0.2,15.1715688791086
80,64,"AC",0.2,17.6873750947277
75,60,"AC",0.2,17.7723737361499
70,55,"AC",0.2,19.7143757043024
110,90,"AC",0.2,26.1507627505002
105,86,"AC",0.2,23.2848051385035
100,81,"AC",0.2,21.2944357596356
95,77,"AC",0.2,20.3013522031057
90,73,"AC",0.2,17.9953213283198
85,68,"AC",0.2,17.399146740393
80,64,"AC",0.2,16.9369742394483
75,60,"AC",0.2,18.5147614513194
70,55,"AC",0.2,18.9744493803321
110,90,"AC",0.2,24.1789784431701
105,86,"AC",0.2,25.3359225283725
100,81,"AC",0.2,20.8564879624402
95,77,"AC",0.2,19.1724249910333
90,73,"AC",0.2,19.0430900620225
85,68,"AC",0.2,18.4021333869915
80,64,"AC",0.2,15.8620626492085
75,60,"AC",0.2,18.047655819599
70,55,"AC",0.2,20.0769543449118
110,90,"AC",0.2,25.2384259600982
105,86,"AC",0.2,24.4093120910177
100,81,"AC",0.2,20.5674710164983
95,77,"AC",0.2,19.3444818378543
90,73,"AC",0.2,15.5469401195402
85,68,"AC",0.2,15.2849085489912
80,64,"AC",0.2,15.9917007274991
75,60,"AC",0.2,19.1042139901385
70,55,"AC",0.2,19.8947491313928
110,90,"AC",0.2,23.6587807096189
105,86,"AC",0.2,22.1886468618306
100,81,"AC",0.2,20.3970531685907
95,77,"AC",0.2,17.6942885711634
90,73,"AC",0.2,16.7380415975527
85,68,"AC",0.2,16.6081916888631
80,64,"AC",0.2,16.3100317737348
75,60,"AC",0.2,16.3991376694779
70,55,"AC",0.2,19.3437423388146
110,90,"AC",0.2,23.888820036073
105,86,"AC",0.2,25.0821765896849
100,81,"AC",0.2,20.9311502112127
95,77,"AC",0.2,19.8292931109876
90,73,"AC",0.2,16.2681635744297
85,68,"AC",0.2,18.4407706065144
80,64,"AC",0.2,15.1493231113905
75,60,"AC",0.2,17.8336665589605
70,55,"AC",0.2,18.7727376780452
110,90,"AC",0.2,24.4839667252707
105,86,"AC",0.2,23.6965889245852
100,81,"AC",0.2,22.0030002563198
95,77,"AC",0.2,18.1054890578773
90,73,"AC",0.2,16.8283040741259
85,68,"AC",0.2,16.5491597238028
80,64,"AC",0.2,15.3459316568279
75,60,"AC",0.2,17.9534362681374
70,55,"AC",0.2,19.8157594355119
110,90,"AC",0.2,22.6892301454041
105,86,"AC",0.2,25.4301171090893
100,81,"AC",0.2,20.8726846749794
95,77,"AC",0.2,20.154884248832
90,73,"AC",0.2,18.6212652059013
85,68,"AC",0.2,15.6640419483925
80,64,"AC",0.2,16.6470530943812
75,60,"AC",0.2,17.170511452685
70,55,"AC",0.2,19.637744520592
110,90,"AC",0.2,24.6703989016314
105,86,"AC",0.2,22.618025731751
100,81,"AC",0.2,24.0047821199362
95,77,"AC",0.2,19.7155657940892
90,73,"AC",0.2,17.5850583769336
85,68,"AC",0.2,15.3373686087117
80,64,"AC",0.2,14.9529328033421
75,60,"AC",0.2,16.0204377034734
70,55,"AC",0.2,20.6431708263312
110,90,"AC",0.2,24.1890657917737
105,86,"AC",0.2,24.5405354462729
100,81,"AC",0.2,22.1927275552251
95,77,"AC",0.2,19.4912289789934
90,73,"AC",0.2,17.8055503800298
85,68,"AC",0.2,14.5254775786817
80,64,"AC",0.2,16.3153608103661
75,60,"AC",0.2,16.2823724944827
70,55,"AC",0.2,19.0535322583109
110,90,"AC",0.2,22.3746322461443
105,86,"AC",0.2,22.5945900549654
100,81,"AC",0.2,21.3218511693355
95,77,"AC",0.2,19.6611499120597
90,73,"AC",0.2,17.3628395374457
85,68,"AC",0.2,17.3124056608088
80,64,"AC",0.2,18.036422709947
75,60,"AC",0.2,18.3798616175707
70,55,"AC",0.2,19.3483010973189
110,90,"AC",0.2,24.6615734799908
105,86,"AC",0.2,23.7466113002259
100,81,"AC",0.2,20.0754816582899
95,77,"AC",0.2,17.147713435713
90,73,"AC",0.2,16.3380242830359
85,68,"AC",0.2,16.4460951726299
80,64,"AC",0.2,16.6046799977334
75,60,"AC",0.2,17.3448260455806
70,55,"AC",0.2,20.0857372158759
110,90,"AC",0.2,23.8985589107499
105,86,"AC",0.2,21.3898666178395
100,81,"AC",0.2,19.877755680779
95,77,"AC",0.2,19.9572693024431
90,73,"AC",0.2,17.3118633959303
85,68,"AC",0.2,15.1836237329687
80,64,"AC",0.2,17.2209276578362
75,60,"AC",0.2,16.9856210037529
70,55,"AC",0.2,19.851626455478
110,90,"AC",0.2,24.7338148885324
105,86,"AC",0.2,23.7808645984424
100,81,"AC",0.2,21.5657898231866
95,77,"AC",0.2,18.4247602273071
90,73,"AC",0.2,17.9858901724662
85,68,"AC",0.2,16.2174745006518
80,64,"AC",0.2,15.7665943421686
75,60,"AC",0.2,18.9334246824297
70,55,"AC",0.2,20.2245040383291
110,90,"AC",0.2,24.5769444152204
105,86,"AC",0.2,24.0000820049253
100,81,"AC",0.2,20.8155150436522
95,77,"AC",0.2,19.3439972104231
90,73,"AC",0.2,18.712859818268
85,68,"AC",0.2,16.2375880219612
80,64,"AC",0.2,17.6997438138089
75,60,"AC",0.2,17.6141116640422
70,55,"AC",0.2,18.3599956711119
110,90,"AC",0.2,24.4275310969756
105,86,"AC",0.2,21.7472301074933
100,81,"AC",0.2,21.3734791162947
95,77,"AC",0.2,18.8263304197666
90,73,"AC",0.2,20.5232846227986
85,68,"AC",0.2,16.0377388257183
80,64,"AC",0.2,16.7333323852189
75,60,"AC",0.2,19.1329634438867
70,55,"AC",0.2,19.5176284865248
110,90,"AC",0.2,24.5388731654555
105,86,"AC",0.2,23.6330658478231
100,81,"AC",0.2,20.7898969466523
95,77,"AC",0.2,18.5335993907893
90,73,"AC",0.2,18.9330922557855
85,68,"AC",0.2,15.7733556973288
80,64,"AC",0.2,13.8911596259638
75,60,"AC",0.2,18.2671019595543
70,55,"AC",0.2,19.738692975236
110,90,"AC",0.2,23.3508120710243
105,86,"AC",0.2,22.3079228091352
100,81,"AC",0.2,22.4633114273536
95,77,"AC",0.2,18.1576913378957
90,73,"AC",0.2,19.540887259391
85,68,"AC",0.2,17.4074913453066
80,64,"AC",0.2,17.8542402756788
75,60,"AC",0.2,17.7814271640351
70,55,"AC",0.2,20.5225550595165
110,90,"AC",0.2,24.2072248396634
105,86,"AC",0.2,23.8565268713736
100,81,"AC",0.2,21.2259952970378
95,77,"AC",0.2,20.6874928969402
90,73,"AC",0.2,19.6327906462188
85,68,"AC",0.2,16.8672424427956
80,64,"AC",0.2,16.983761472772
75,60,"AC",0.2,17.4082020576709
70,55,"AC",0.2,20.8832202753456
110,90,"AC",0.2,24.6237679563072
105,86,"AC",0.2,22.0812621525244
100,81,"AC",0.2,21.2330079234712
95,77,"AC",0.2,19.4839275924792
90,73,"AC",0.2,16.5198918366843
85,68,"AC",0.2,15.1311214397452
80,64,"AC",0.2,16.9132538290925
75,60,"AC",0.2,15.5481181980884
70,55,"AC",0.2,20.9714421199126
110,90,"AC",0.2,24.2593153831572
105,86,"AC",0.2,24.0297033774285
100,81,"AC",0.2,21.6890883253855
95,77,"AC",0.2,18.8322984571025
90,73,"AC",0.2,16.4597092783293
85,68,"AC",0.2,16.8507797430917
80,64,"AC",0.2,15.9704208240643
75,60,"AC",0.2,16.3802489777312
70,55,"AC",0.2,19.2894340815659
110,90,"AC",0.2,22.792243489086
105,86,"AC",0.2,21.6984829893967
100,81,"AC",0.2,21.0303145312796
95,77,"AC",0.2,18.1719637051619
90,73,"AC",0.2,17.5117697755069
85,68,"AC",0.2,16.1667596524598
80,64,"AC",0.2,17.0860100265884
75,60,"AC",0.2,16.8965870952031
70,55,"AC",0.2,20.3071085304318
110,90,"AC",0.2,24.9629289677065
105,86,"AC",0.2,22.4041151270045
100,81,"AC",0.2,21.33035075759
95,77,"AC",0.2,17.4819297023238
90,73,"AC",0.2,17.8839053162926
85,68,"AC",0.2,15.461399969355
80,64,"AC",0.2,17.2139183498567
75,60,"AC",0.2,17.9363854284551
70,55,"AC",0.2,21.4186987968777
110,90,"AC",0.2,23.7377154462133
105,86,"AC",0.2,21.5656151361315
100,81,"AC",0.2,21.4917581142176
95,77,"AC",0.2,20.2743351306352
90,73,"AC",0.2,15.2370906098632
85,68,"AC",0.2,17.1446807151303
80,64,"AC",0.2,16.7694906162288
75,60,"AC",0.2,16.453638693721
70,55,"AC",0.2,20.9221267680205
110,90,"AC",0.2,25.7470972032595
105,86,"AC",0.2,23.6953035861716
100,81,"AC",0.2,20.7147007864427
95,77,"AC",0.2,19.9729718645855
90,73,"AC",0.2,17.7777056923761
85,68,"AC",0.2,16.3395322741277
80,64,"AC",0.2,17.2436749972788
75,60,"AC",0.2,16.7928321959344
70,55,"AC",0.2,19.0547335408622
110,90,"AC",0.2,24.3354363470109
105,86,"AC",0.2,23.904796590797
100,81,"AC",0.2,21.5237424463612
95,77,"AC",0.2,20.5303422366719
90,73,"AC",0.2,17.2088549460471
85,68,"AC",0.2,17.1399874288076
