"Prev.Length","Match.Score","Prev.Type","Tile.Size","Browse.Time"
105,68,"AC",0.2,20.0625364868752
85,48,"AC",0.2,21.7293128876573
85,88,"AC",0.2,18.7296631597923
65,68,"AC",0.2,17.9674853540641
105,68,"AC",0.2,22.2759546834672
85,48,"AC",0.2,20.9130785791564
85,88,"AC",0.2,17.3196281709476
65,68,"AC",0.2,16.8044245406621
105,68,"AC",0.2,21.7918933734612
85,48,"AC",0.2,21.7661863900478
85,88,"AC",0.2,20.2330407942353
65,68,"AC",0.2,17.4850820422453
105,68,"AC",0.2,20.5567171974891
85,48,"AC",0.2,22.7679090101333
85,88,"AC",0.2,18.8145654895821
65,68,"AC",0.2,18.460158145565
105,68,"AC",0.2,22.2923380870473
85,48,"AC",0.2,21.5041611117
85,88,"AC",0.2,17.8631917328406
65,68,"AC",0.2,16.3701247873966
105,68,"AC",0.2,21.7105435400215
85,48,"AC",0.2,21.9683853724091
85,88,"AC",0.2,19.2366735212628
65,68,"AC",0.2,16.3992461758486
105,68,"AC",0.2,21.0638817978717
85,48,"AC",0.2,19.7149071006894
85,88,"AC",0.2,20.6424943827747
65,68,"AC",0.2,16.6431116427997
105,68,"AC",0.2,21.1858006126807
85,48,"AC",0.2,21.5621831338832
85,88,"AC",0.2,19.4614740777351
65,68,"AC",0.2,15.9927075764648
105,68,"AC",0.2,21.6353508624595
85,48,"AC",0.2,20.5710637496105
85,88,"AC",0.2,20.7369587007412
65,68,"AC",0.2,15.8791655320736
105,68,"AC",0.2,21.1685213045992
85,48,"AC",0.2,20.4808887104057
85,88,"AC",0.2,17.270527250454
65,68,"AC",0.2,16.3635642217966
105,68,"AC",0.2,21.4352723865706
85,48,"AC",0.2,19.8049275725915
85,88,"AC",0.2,18.492464787696
65,68,"AC",0.2,16.4882969789147
105,68,"AC",0.2,20.6014876024443
85,48,"AC",0.2,19.6211719396381
85,88,"AC",0.2,18.170387303044
65,68,"AC",0.2,14.5900118923116
105,68,"AC",0.2,21.2695856623465
85,48,"AC",0.2,20.6918825307065
85,88,"AC",0.2,19.1968260142334
65,68,"AC",0.2,17.2846752660832
105,68,"AC",0.2,20.7715464214692
85,48,"AC",0.2,22.3553975143854
85,88,"AC",0.2,19.0354265698923
65,68,"AC",0.2,18.986739367267
105,68,"AC",0.2,21.3393318695643
85,48,"AC",0.2,21.1123243329412
85,88,"AC",0.2,18.3501800116801
65,68,"AC",0.2,17.3146441986559
105,68,"AC",0.2,20.3179878234157
85,48,"AC",0.2,21.2952460727531
85,88,"AC",0.2,19.4711318271903
65,68,"AC",0.2,17.1863829427854
105,68,"AC",0.2,20.8599856438494
85,48,"AC",0.2,20.510788689386
85,88,"AC",0.2,20.171636077834
65,68,"AC",0.2,15.8430131559825
105,68,"AC",0.2,21.6105715852461
85,48,"AC",0.2,21.5715046726271
85,88,"AC",0.2,17.8753701442981
